Time,Depth,LAGMWT,EditFlag,TORQUE,MOTOR_RPM,STRATESUM,MWOUT,LAGMWDIFF,MWIN,BIT_RPM,DXC,MUDRETDEPTH,PUMP,LAGMTEMP,RigActivityCode,MRIN,FLOWOUT,ROP_AVG,LAGMRES,TOTGAS,MROUT,MTIN,LAGMRDIFF,FLOWIN,WOB,ONBOTTOM_TIME,ECDBIT,MTOUT,BIT_DIST,SURF_RPM,LAGMTDIFF,TVD,dispNs,dispEw,GRMA,BCAV,WCLA,WCAR,WQFM,BPHI,PEF,RHOB,FM. LABEL,FACIES
2013-11-29 14:20:14,3715,1320.0,0,21778.513,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0015255,0.98767405,3693.215,19350254.0,303.15,111,0.0,0.040821126,0.0091899641,0.0,0.0055740049,0.0,303.15,0.0,0.039500833,39579.177,63594.0,1424.1872,0.0,415.99677,2.0015359,-303.15,2968.2984967336683,446.85844572864323,713.0273809045225,35.31478800000186,8.630824360000023,7.846613199997808,35.57483599999964,56.51522040000318,12.87009159999971,6.417127359999909,2.5869351199999984,Hugin Fm. VOLVE Top,
2013-11-29 14:30:59,3720,1320.0,0,21160.205,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9975223000000002,0.98767405,3697.0569,21511727.0,303.15,111,0.0,0.040274977999999996,0.0083701445,0.0,0.0085154499,0.0,303.15,0.0,0.039500833,52606.802,64182.0,1424.3239,0.0,420.95354000000003,1.9975223000000002,-303.15,2969.3358138271606,445.44837259259265,717.7079501234566,34.60719739999999,8.571960600000008,5.112218299998237,43.99900419999977,50.58960880000271,11.29263319999981,6.725596319999971,2.6063881999999947,Hugin Fm. VOLVE Top,
2013-11-29 14:42:09,3725,1320.0,0,22240.751,0.0,1.7833332999999998,1320.0,0.0,1320.0,2.0020717,0.98767405,3702.5934,21307718.0,303.15,111,0.0,0.040458245,0.0081659787,0.0,0.015441533,0.0,303.15,0.0,0.039500833,51065.323,64786.0,1424.4616,0.0,425.97912,2.0020727,-303.15,2970.5396780246915,444.14740962962964,722.3813328395061,35.10117440000244,8.527388160000005,11.731620000001861,40.53661359999841,46.672451199999436,11.572951200001539,6.739139920000006,2.615280079999989,Hugin Fm. VOLVE Top,
2013-11-29 14:52:22,3730,1320.0,0,22415.411,0.0,1.7833332999999998,1320.0,0.0,1320.0,1.9975009,0.98767405,3707.6661,21159082.0,303.15,111,0.0,0.039931722,0.008152651300000001,0.0,0.016984081,0.0,303.15,0.0,0.039500833,66499.772,65398.0,1424.5988,0.0,430.98804,1.9976212,-303.15,2971.743542222222,442.8464466666667,727.0547155555554,36.71154739999932,8.68238326,1.8270631200082415e-06,36.7205562000069,63.2794437999931,13.18105099999908,7.258168820000027,2.5943682400000028,Hugin Fm. VOLVE Top,
2013-11-29 15:38:21,3735,1320.0,0,22050.334,0.0,1.7849922999999999,1320.0,0.0,1320.0,1.9992981,0.98767405,3722.8985,19389058.0,303.15,111,0.0,0.040568036,0.0094900721,0.0,0.017269145,0.0,303.15,0.0,0.039537578,40711.114,66011.0,1424.7764,0.0,435.98748,1.999127,-303.15,2972.947406419753,441.5454837037037,731.7280982716047,44.13325039999997,8.7385206,10.25042243999995,41.04804040000002,47.94698120000003,14.995284399999996,7.283508279999998,2.56704268,Hugin Fm. VOLVE Top,
2013-11-29 15:57:16,3740,1320.0,0,22863.362,0.0,1.8095423,1320.0,0.0,1320.0,1.9982078,0.98767405,3729.6224,19850740.0,303.15,111,0.0,0.039901445,0.0058695957,0.0,0.018292101,0.0,303.15,0.0,0.040081362,39286.239,66619.0,1426.1285,0.0,440.99080999999995,1.9980177,-303.15,2974.151270617284,440.24452074074077,736.4014809876542,44.08790719999946,8.770902540000009,8.660937659998769,30.83533920000181,60.503688999999426,15.752646999999765,6.9794484800000784,2.555195200000004,Hugin Fm. VOLVE Top,
2013-11-29 16:08:00,3745,1320.0,0,24061.06,0.0,1.8166721000000001,1320.0,0.0,1320.0,1.9986384999999998,0.98767405,3732.3965,21156046.0,303.15,111,0.0,0.039964052,0.008608125,0.0,0.015649563000000002,0.0,303.15,0.0,0.040239287,70948.74900000001,67263.0,1431.8669,0.0,445.99460999999997,1.9989052999999999,-303.15,2975.355134814815,438.9435577777778,741.0748637037035,44.96710080000021,8.630062960000002,9.271652399999994,22.769412800000037,67.95893919999997,16.41596480000023,6.590828000000005,2.557494959999999,Hugin Fm. VOLVE Top,
2013-11-29 16:17:34,3750,1320.0,0,22918.988999999998,0.0,1.8166667,1320.0,0.0,1320.0,2.0001606,0.98767405,3734.8607,19105669.0,303.15,111,0.0,0.040273984,0.0086998339,0.0,0.0032579295000000003,0.0,303.15,0.0,0.040239167,31209.191000000003,67837.0,1431.9902,0.0,450.99545,2.0003061,-303.15,2976.558999012346,437.64259481481486,745.748246419753,52.280860199999864,8.738216419999997,18.51892960000043,20.467927399999596,60.400444799999995,17.825842800000178,6.838909899999988,2.5434278000000003,Hugin Fm. VOLVE Top,
2013-11-29 16:27:08,3755,1320.0,0,22315.897,0.0,1.8166667,1320.0,0.0,1320.0,1.9989290000000002,0.98767405,3737.3336,21019670.0,303.15,111,0.0,0.039701931,0.0087165141,0.0,0.014011773,0.0,303.15,0.0,0.040239167,38222.462999999996,68411.0,1432.1174,0.0,455.99925,1.9993738999999997,-303.15,2977.7628632098763,436.3416318518519,750.4216291358023,28.083003200001283,8.621183599999993,0.0800786311998966,51.73056879999612,48.18937040000399,9.491046880000123,6.928921680000014,2.6322457999999984,Hugin Fm. VOLVE Top,
2013-11-29 16:37:15,3760,1320.0,0,22678.252999999997,0.0,1.8166667,1320.0,0.0,1320.0,1.9998106,0.98767405,3739.453,21049800.0,303.15,111,0.0,0.03975161,0.008009564,0.0,0.030329649,0.0,303.15,0.0,0.040239167,46129.405,69019.0,1432.2441,0.0,460.99967000000004,2.0001191,-303.15,2979.0623336683416,435.0634497487437,755.072289447236,32.79641220000142,8.603396840000023,1.8207873600005313,56.48423160000129,41.69501339999818,9.351391959999592,6.5594907400000055,2.6154907600000006,Hugin Fm. VOLVE Top,
2013-11-29 16:47:40,3765,1320.0,0,22227.167999999998,0.0,1.8166667,1320.0,0.0,1320.0,1.9996894,0.98767405,3742.5419,21048329.0,303.15,111,0.0,0.039477518999999996,0.0080005723,0.0,0.010942541,0.0,303.15,0.0,0.040239167,49690.28400000001,69643.0,1432.3704,0.0,465.99374000000006,1.9996966,-303.15,2980.6645572864322,433.85740703517587,759.6509954773868,32.42416479999997,8.647795040000002,4.36685919999827,50.51364160000056,45.02274160000155,10.332180000000037,6.911338800000021,2.6253092,Hugin Fm. VOLVE Top,
2013-11-29 16:58:04,3770,1320.0,0,22772.865,0.0,1.8166667,1320.0,0.0,1320.0,1.9996686000000001,0.98767405,3747.4772,21141420.0,303.15,111,0.0,0.039985228,0.0080109563,0.0,0.021668297000000003,0.0,303.15,0.0,0.040239167,55013.203,70267.0,1432.4961,0.0,470.98780999999997,1.9995906000000003,-303.15,2982.2667809045224,432.65136432160807,764.2297015075376,22.699797200000283,8.579401099999979,4.209777708007008,57.80026180000414,37.14238779998716,9.528389640000848,6.717176000000003,2.629219760000004,Hugin Fm. VOLVE Top,
